OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_1887	1	3	1	1	0	2	3	2	3	1	2	1	1	1	2	1	1	2
OTU_1652	1	1	0	2	0	1	0	1	3	4	1	4	3	2	2	2	4	1
OTU_882	6	7	3	2	1	6	10	4	4	4	8	3	1	2	4	2	1	4
OTU_1280	12	7	6	6	6	17	4	8	7	6	4	7	2	3	5	10	4	3
OTU_1926	3	2	0	5	0	1	2	0	2	0	2	4	1	0	2	2	2	2
OTU_2558	2	2	1	3	0	0	2	3	3	3	1	4	1	0	1	1	0	0
OTU_2281	2	0	0	0	1	2	1	1	3	1	0	1	2	2	2	1	2	0
OTU_1795	2	1	3	1	3	0	1	1	2	1	1	6	1	0	2	0	0	2
OTU_1474	3	3	1	3	2	2	5	1	3	3	4	4	2	2	2	2	3	5
OTU_1601	4	2	2	0	0	3	2	6	3	0	3	1	0	2	2	2	2	2
OTU_3105	1	0	0	0	0	0	0	0	1	4	0	1	0	1	1	1	0	1
OTU_1580	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3140	4	0	1	0	0	3	1	1	0	0	0	1	0	0	1	0	0	0
OTU_1075	3	4	0	1	0	0	11	2	3	1	0	4	3	0	0	26	0	1
OTU_2007	2	1	0	2	1	2	2	3	2	3	1	1	2	0	2	2	0	1
OTU_1923	1	2	2	1	2	0	4	1	1	4	4	0	2	0	3	2	0	2
OTU_495	4	25	1	6	5	8	6	15	6	7	4	10	9	7	12	5	7	14
OTU_2149	3	0	0	1	0	2	7	1	0	5	0	1	0	0	0	5	0	0
OTU_536	2	0	2	0	5	0	4	11	0	75	4	32	2	1	0	3	0	5
OTU_579	1	14	2	1	2	2	6	22	16	2	4	14	6	4	9	6	7	6
OTU_970	4	3	0	15	3	4	3	2	3	1	3	2	6	1	1	5	5	6
OTU_989	2	1	2	0	4	4	5	4	2	4	11	14	2	3	6	4	2	0
OTU_1787	4	3	6	0	2	2	2	1	1	4	1	1	0	1	1	7	0	1
OTU_2857	2	1	0	1	0	2	2	0	1	3	2	1	2	2	0	1	1	6
OTU_1347	1	1	1	1	0	1	4	9	9	1	3	1	4	0	3	1	0	1
OTU_2550	1	1	3	0	0	0	3	4	2	2	5	2	0	1	2	2	0	0
OTU_2253	4	1	0	0	0	2	0	0	1	2	0	1	2	2	0	1	0	1
OTU_1426	1	0	1	1	1	1	6	4	2	3	1	3	1	1	2	4	0	2
OTU_980	2	3	4	2	2	4	5	3	3	3	2	9	5	2	5	2	6	2
OTU_1482	1	1	5	0	0	1	5	4	0	1	2	5	2	2	2	2	1	1
OTU_673	6	4	2	2	3	6	10	7	7	6	6	15	9	6	6	2	4	6
OTU_1276	2	2	4	0	1	3	3	4	4	6	1	1	2	2	2	6	3	2
OTU_1740	2	0	2	6	1	0	3	3	2	1	3	2	0	0	2	2	2	1
OTU_2841	2	0	0	1	0	0	1	2	1	1	2	1	0	2	0	0	1	0
OTU_1246	1	0	0	2	2	1	0	1	2	4	1	44	0	1	2	0	1	2
OTU_1419	1	0	0	1	0	2	4	0	3	1	14	3	2	0	0	1	4	2
OTU_1532	2	1	2	0	2	2	0	0	3	1	1	3	2	1	1	2	2	1
OTU_2621	1	0	0	0	1	1	2	4	1	1	0	2	2	0	1	1	1	2
OTU_2609	2	0	0	0	0	1	2	2	2	0	0	2	0	0	0	0	0	5
OTU_2802	2	3	0	0	5	0	0	0	0	2	0	1	1	0	0	1	2	0
OTU_2295	1	4	2	0	0	0	5	2	2	0	1	5	0	0	1	0	0	3
OTU_1417	4	0	2	1	2	0	1	5	3	2	1	5	2	3	4	2	2	2
OTU_759	4	0	2	0	0	2	4	4	15	0	30	3	1	3	2	3	4	2
OTU_2754	1	3	1	0	0	0	2	2	0	2	2	0	0	1	2	1	0	2
OTU_3197	3	3	0	2	1	2	3	1	2	1	4	5	0	2	1	2	1	3
OTU_1683	2	1	0	2	2	2	7	0	3	1	2	2	2	0	1	0	0	3
OTU_2392	2	0	0	0	0	0	5	1	0	2	2	3	0	0	1	0	1	2
OTU_1954	3	3	5	0	0	3	1	1	2	0	0	2	1	0	0	0	1	1
OTU_558	4	3	3	9	6	4	6	10	5	9	7	9	7	5	11	9	7	5
OTU_834	3	3	2	2	0	4	5	7	5	5	6	8	3	1	2	4	2	6
OTU_2432	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	6
OTU_1776	14	3	9	2	3	5	5	4	2	5	2	1	9	5	1	2	3	3
OTU_2658	1	1	1	0	0	0	2	1	1	2	0	0	0	2	0	0	0	0
OTU_1484	3	2	0	1	3	5	3	2	1	3	3	2	2	0	6	2	2	2
OTU_2131	2	2	0	0	0	0	7	8	2	0	4	5	4	2	1	2	2	0
OTU_1016	3	3	2	7	1	2	3	3	1	4	4	9	2	1	6	4	3	2
OTU_1452	1	1	0	21	0	1	1	5	1	0	1	1	2	2	1	0	2	1
OTU_1054	5	6	3	5	5	3	2	1	4	1	2	0	3	5	5	3	3	6
OTU_3236	2	0	0	0	1	0	2	7	2	7	2	0	0	1	2	1	5	2
OTU_1440	2	3	0	1	1	1	3	1	0	3	3	4	2	5	1	5	1	1
OTU_1324	3	6	2	1	0	12	6	4	3	4	3	6	1	1	2	3	0	1
OTU_2140	5	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0
OTU_3235	1	1	2	1	0	0	3	2	2	3	3	3	2	1	2	1	0	1
OTU_3109	4	1	0	2	0	0	3	3	1	1	1	1	2	2	1	1	1	1
OTU_2589	1	2	0	1	1	1	1	0	3	1	2	0	1	0	2	1	2	0
OTU_1316	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
OTU_1949	2	2	2	2	1	2	1	0	0	1	2	2	1	2	2	1	1	2
OTU_2959	3	3	0	0	0	1	0	1	0	1	0	1	0	2	0	1	2	0
OTU_873	6	3	2	4	2	2	5	4	3	2	2	2	6	3	2	3	11	5
OTU_1143	3	1	1	5	1	5	2	1	2	1	2	5	3	4	4	2	3	3
OTU_1836	2	0	0	0	0	0	2	0	3	5	1	1	1	2	1	0	3	0
OTU_2024	1	0	2	2	2	1	1	0	1	0	0	0	2	2	4	0	0	2
OTU_3060	1	1	0	0	0	0	3	1	1	1	2	1	1	0	2	2	0	0
OTU_3129	4	2	4	5	2	0	9	5	2	2	3	3	4	5	6	7	3	2
OTU_1210	3	5	0	1	3	1	1	4	1	3	7	1	3	1	1	4	3	2
OTU_837	3	2	3	2	6	8	5	10	4	4	6	7	5	1	2	4	2	4
OTU_1068	1	2	0	1	2	2	3	8	0	1	18	3	0	2	2	12	0	2
OTU_2212	4	0	5	2	1	2	2	2	1	0	3	3	0	1	2	4	0	2
OTU_2231	1	0	0	0	0	0	0	1	0	4	0	0	0	1	2	15	1	0
OTU_2144	3	1	2	1	4	0	0	0	5	1	0	1	1	2	2	1	2	1
OTU_2301	5	1	0	1	0	9	3	2	1	0	3	0	0	0	0	3	0	0
OTU_1154	3	5	1	2	2	1	3	6	2	1	3	5	2	2	2	3	5	2
OTU_2495	3	1	0	2	0	2	1	0	0	2	4	0	2	1	2	0	0	0
OTU_1038	2	3	3	6	1	2	5	4	3	5	3	6	5	2	11	2	1	2
OTU_1037	5	3	2	2	2	4	3	1	5	2	1	6	4	0	1	2	5	1
OTU_2037	4	2	0	0	0	2	5	1	1	2	2	5	2	1	3	1	2	1
OTU_3172	1	1	1	0	0	0	1	0	2	1	1	2	0	1	1	1	0	1
OTU_1266	4	3	5	3	3	3	2	4	6	3	3	2	2	3	7	2	3	2
OTU_691	6	8	5	6	4	2	6	5	7	8	9	5	3	6	8	2	5	6
OTU_657	3	7	5	6	11	4	15	25	8	5	18	13	2	1	2	6	13	11
OTU_1861	2	1	2	0	1	0	1	5	0	0	0	3	4	0	2	5	0	2
OTU_2168	6	3	2	0	0	0	3	2	2	2	1	4	2	1	1	2	0	3
OTU_1232	6	7	0	7	3	4	4	2	2	2	2	2	1	2	2	2	2	2
OTU_1444	3	1	5	2	1	5	2	4	3	2	0	5	0	2	7	2	4	1
OTU_1336	2	1	35	0	0	1	1	4	3	0	0	4	0	0	2	0	0	1
OTU_2109	2	10	2	1	1	3	2	2	2	2	1	0	1	2	5	3	2	2
OTU_1604	1	1	0	1	3	2	4	1	2	0	1	2	1	2	1	2	2	2
OTU_1135	2	4	2	2	2	6	5	5	2	4	2	7	2	2	3	3	2	2
OTU_938	4	2	1	3	2	1	4	11	6	6	3	2	2	5	2	1	6	5
OTU_1656	2	1	2	0	1	1	0	3	1	3	2	3	1	2	4	2	2	0
OTU_2701	2	3	0	2	0	1	9	8	1	13	3	3	2	5	2	3	6	8
OTU_1220	3	1	0	2	1	3	7	5	9	7	5	5	6	4	3	2	4	4
OTU_3293	2	0	0	0	0	1	1	0	1	1	1	0	1	0	2	2	0	2
OTU_1236	1	6	2	2	2	1	1	2	3	2	3	1	1	1	4	2	2	2
OTU_2952	1	1	0	0	0	0	0	0	0	2	0	1	0	0	2	2	0	2
OTU_754	1	0	0	0	1	1	6	1	16	8	3	1	2	18	12	1	0	4
OTU_1043	1	4	1	3	4	2	8	1	4	1	3	3	4	1	2	1	1	6
OTU_1533	1	11	2	0	0	2	0	3	0	0	2	0	0	2	2	2	3	1
OTU_668	1	8	2	1	1	0	12	17	13	1	4	5	6	5	9	7	4	6
OTU_963	2	6	2	1	0	4	4	4	1	6	0	3	4	3	4	1	6	5
OTU_2526	1	0	1	1	1	0	1	2	0	0	3	1	1	0	1	2	0	1
OTU_3301	4	0	1	0	0	0	0	0	3	0	1	2	3	0	1	2	0	0
OTU_1600	1	0	1	3	3	1	2	0	2	2	0	2	0	2	0	0	9	3
OTU_1296	3	4	2	10	3	2	0	3	0	1	5	5	1	1	8	2	1	2
OTU_2874	1	0	0	4	0	0	3	2	2	4	1	2	2	0	0	0	0	1
OTU_847	1	4	2	1	0	1	9	6	4	1	10	14	6	5	11	10	2	2
OTU_1305	3	3	2	2	2	8	6	4	1	3	4	10	1	2	4	1	2	6
OTU_1061	1	2	7	2	1	6	5	4	3	7	9	6	2	7	6	2	1	5
OTU_2581	1	1	1	0	0	0	0	0	2	0	4	1	0	0	0	1	1	8
OTU_1226	4	3	3	3	2	4	5	2	2	2	1	2	2	2	2	2	2	5
OTU_2189	1	0	2	1	2	1	0	2	1	0	3	1	2	0	3	0	0	2
OTU_1841	3	2	2	1	2	2	5	0	0	7	2	8	1	0	4	2	0	2
OTU_1378	1	2	2	4	0	2	6	1	3	0	2	3	1	4	2	2	2	2
OTU_1586	2	3	1	0	0	1	3	6	1	1	3	0	0	0	2	0	2	9
OTU_2664	1	0	0	2	2	0	0	1	1	1	1	1	0	2	2	0	1	2
OTU_1670	1	2	1	1	0	1	2	0	1	2	2	1	2	1	0	4	2	2
OTU_2517	1	3	0	0	0	2	8	4	4	2	5	10	9	1	2	4	3	2
OTU_1405	3	4	2	3	5	5	3	5	3	0	4	5	2	3	4	2	1	3
OTU_2838	2	1	1	2	1	2	3	1	0	2	2	1	1	1	1	0	1	2
OTU_2326	2	3	1	0	1	0	2	3	0	2	2	3	2	0	0	2	2	2
OTU_2148	1	2	3	0	0	1	4	1	2	4	0	1	0	2	1	1	0	1
OTU_1980	2	6	2	0	0	3	0	0	2	3	1	6	1	0	1	0	0	0
OTU_2918	1	1	0	1	2	0	1	2	2	1	0	0	2	2	1	2	1	1
OTU_1602	1	2	3	2	0	4	1	0	2	5	0	3	0	3	2	5	3	2
OTU_496	3	13	6	7	2	2	14	18	9	12	9	9	10	8	14	7	6	13
OTU_833	3	5	8	2	1	4	0	3	3	3	4	6	2	2	5	6	1	4
OTU_577	5	12	2	6	2	7	10	12	9	4	4	14	7	3	9	6	14	6
OTU_1936	1	0	0	1	4	7	3	0	0	0	1	0	0	1	1	0	2	1
OTU_1525	1	5	3	1	0	2	3	1	3	0	1	3	1	1	3	1	0	2
OTU_2075	2	3	1	2	2	2	1	2	1	0	0	1	0	2	1	3	1	0
OTU_2097	2	1	1	2	0	0	0	1	3	3	1	3	1	1	2	1	0	2
OTU_789	3	6	9	0	10	4	5	4	4	3	4	5	2	2	4	6	3	5
OTU_1491	2	3	4	2	2	2	3	2	2	2	0	1	2	0	1	2	0	4
OTU_2021	1	1	0	0	0	1	2	3	5	2	2	1	0	0	4	0	1	2
OTU_2015	1	3	1	0	0	0	1	3	2	24	0	0	0	0	2	0	0	1
OTU_2585	1	2	6	0	1	2	3	3	5	0	1	2	2	1	2	0	1	0
OTU_2499	1	0	2	0	1	2	2	0	2	4	0	0	1	0	2	1	0	0
OTU_1680	2	0	1	0	0	1	5	4	6	2	3	2	2	2	2	1	2	3
OTU_1647	5	3	1	2	0	2	5	1	2	4	0	5	2	2	2	2	4	0
OTU_2419	2	3	2	1	2	0	1	3	1	0	3	1	0	0	2	0	0	2
OTU_1677	3	2	2	1	4	2	0	5	2	2	4	4	0	0	3	0	0	1
OTU_1448	2	1	4	1	13	7	3	5	6	7	2	3	3	8	2	0	2	3
OTU_1424	1	0	0	0	0	1	3	3	2	0	9	4	0	0	5	0	2	1
OTU_727	2	4	2	3	6	5	2	3	8	13	7	5	6	3	2	7	5	5
OTU_1469	4	2	1	2	2	1	2	4	2	2	4	4	2	2	2	0	0	1
OTU_2699	1	1	1	1	0	0	1	3	0	1	0	2	2	0	0	1	0	0
OTU_3253	1	0	4	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0
OTU_1431	6	1	2	2	1	3	6	3	3	1	0	3	2	1	1	2	0	2
OTU_260	1	3	0	0	0	1	0	0	0	2	1	4	2	1	1	0	0	1
OTU_2042	1	0	1	2	0	0	5	3	3	3	1	1	2	3	3	4	2	1
OTU_841	3	0	4	0	2	2	2	6	2	6	3	2	2	3	2	5	2	20
OTU_2408	1	2	0	2	1	1	3	2	1	2	4	2	2	2	2	2	1	1
OTU_2204	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0
OTU_2303	1	0	0	2	0	0	1	3	1	1	1	0	0	0	1	0	1	0
OTU_805	3	2	2	6	1	2	8	6	3	6	8	8	4	2	7	6	2	6
OTU_1241	1	3	5	1	2	4	4	4	7	6	3	3	2	2	3	2	3	4
OTU_1897	2	1	2	1	1	1	3	2	3	0	0	1	3	0	1	2	0	0
OTU_1404	1	1	0	1	0	1	2	4	2	2	2	1	3	3	4	1	4	2
OTU_1183	4	4	1	4	1	0	1	3	0	4	3	0	2	2	2	3	3	6
OTU_3039	1	3	0	3	0	1	1	2	2	0	0	0	2	0	0	0	2	0
OTU_1351	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	5
OTU_787	4	6	6	6	4	4	4	9	3	3	2	1	5	2	4	10	4	6
OTU_877	3	3	4	0	0	1	1	4	1	0	2	1	1	1	4	2	1	3
OTU_1588	3	1	1	2	0	1	3	2	2	2	2	3	3	1	3	0	0	1
OTU_2923	1	1	1	1	0	3	1	0	0	2	3	4	1	0	0	0	0	1
OTU_2535	2	2	0	0	0	0	1	6	3	0	2	0	0	0	0	0	0	1
OTU_1188	2	0	1	0	0	2	2	0	2	2	2	0	13	7	3	4	2	2
OTU_3219	1	2	0	2	0	2	2	0	3	7	0	1	0	0	0	1	0	0
OTU_361	3	3	0	2	0	1	1	1	3	3	0	1	1	0	2	2	2	1
OTU_1283	1	5	1	0	0	2	0	7	3	1	2	8	4	1	3	2	2	2
OTU_2650	2	1	0	0	0	0	1	0	2	0	1	0	3	0	2	0	1	0
OTU_736	5	2	2	1	4	10	5	4	4	6	4	4	5	5	9	2	3	2
OTU_2062	3	6	0	2	0	2	2	0	1	1	0	0	0	1	2	0	1	1
OTU_897	3	2	3	5	2	5	1	3	3	1	4	5	5	2	5	2	5	2
OTU_1416	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	2
OTU_2914	1	0	1	0	1	0	0	0	0	0	0	1	0	1	3	1	1	2
OTU_1396	2	0	0	2	0	1	0	3	0	1	2	1	2	1	0	0	1	4
OTU_273	2	3	1	2	7	5	1	2	3	0	1	1	0	1	2	1	1	2
OTU_1979	3	3	0	0	0	1	1	1	2	0	4	3	4	0	3	3	2	3
OTU_562	1	5	2	4	0	4	11	26	5	28	12	46	1	2	2	5	0	2
OTU_1375	1	3	1	6	5	3	0	0	0	3	0	1	2	4	2	1	2	1
OTU_1436	2	2	0	0	1	1	0	2	1	0	0	2	2	0	2	2	12	1
OTU_1615	5	8	0	2	0	1	5	8	2	2	2	5	0	2	2	1	2	2
OTU_870	4	1	2	2	1	2	6	2	8	6	11	2	6	4	5	3	2	5
OTU_1120	2	2	2	2	5	3	4	3	7	2	4	4	2	1	1	2	0	5
OTU_2184	1	0	0	2	0	0	2	2	0	2	1	3	1	1	4	3	2	3
OTU_869	1	5	0	3	12	6	0	11	6	2	5	1	1	1	4	3	4	0
OTU_2293	1	0	2	2	1	2	0	0	0	0	2	0	2	1	1	1	0	0
OTU_1771	2	2	1	1	0	1	6	3	0	3	1	1	1	1	2	0	1	0
OTU_1845	1	0	1	2	2	2	1	1	1	4	0	0	6	1	0	1	0	0
OTU_2683	5	3	0	0	1	7	4	1	3	2	1	3	1	2	2	0	2	0
OTU_1834	2	1	2	0	1	1	1	4	0	3	3	2	2	2	6	2	2	1
OTU_3243	1	3	0	0	0	1	1	3	2	0	2	1	0	2	0	1	0	2
OTU_907	4	4	3	6	0	7	1	5	1	4	2	4	7	2	4	2	3	3
OTU_763	4	6	38	5	5	1	9	6	3	2	4	8	3	2	3	4	4	4
OTU_1981	1	2	1	0	0	1	2	2	1	1	1	5	3	0	2	3	3	0
OTU_1997	2	0	0	0	0	0	3	2	0	0	3	1	1	2	0	0	0	0
OTU_1020	3	1	4	0	0	0	1	15	1	5	1	1	2	2	6	1	0	11
OTU_3174	1	1	3	1	0	0	0	0	1	5	2	3	0	0	1	0	0	0
OTU_1755	2	4	2	1	2	0	0	1	4	0	3	2	1	0	1	2	1	2
OTU_1213	3	6	8	2	2	4	5	1	6	2	3	6	3	2	2	3	1	3
OTU_3179	1	0	1	0	0	0	2	0	0	1	4	1	1	0	0	2	0	0
OTU_726	4	3	5	6	2	13	4	7	9	6	8	5	5	8	10	5	2	9
OTU_971	2	2	5	2	1	0	5	4	2	2	5	5	2	2	5	2	3	7
OTU_793	3	0	2	0	2	3	21	4	3	6	6	9	6	2	8	3	1	3
OTU_2637	1	1	0	0	0	1	2	1	0	0	0	2	0	2	2	2	1	0
OTU_2209	1	3	2	0	5	0	5	5	3	3	1	4	1	1	1	1	0	1
OTU_2286	2	2	1	2	2	0	4	2	3	5	1	4	1	0	2	0	1	0
OTU_3186	3	2	1	2	0	3	4	0	0	3	4	5	2	9	6	3	3	5
OTU_1842	3	3	0	0	2	0	1	2	0	1	1	0	2	0	2	1	2	2
OTU_2601	2	1	0	0	0	0	1	1	3	0	0	3	0	0	1	0	0	0
OTU_1354	2	5	2	3	2	5	2	4	2	3	4	1	0	2	0	1	5	2
OTU_2085	3	2	1	0	0	0	2	1	2	2	1	5	1	1	0	1	1	3
OTU_1180	5	3	4	2	2	2	5	6	2	5	4	5	2	4	3	4	2	2
OTU_2840	4	0	0	0	1	2	1	0	1	1	2	3	0	0	2	1	0	2
OTU_1506	1	2	0	2	0	1	2	2	1	3	4	3	2	2	2	1	1	2
OTU_1528	3	1	4	0	0	0	8	2	4	2	1	7	2	1	0	1	2	1
OTU_1311	3	1	0	0	3	1	1	2	1	2	1	0	5	4	2	2	8	2
OTU_1395	2	2	1	1	4	1	4	4	2	0	4	3	0	2	2	3	2	2
OTU_2404	2	2	1	1	1	2	1	0	0	5	0	2	0	2	0	1	0	1
OTU_3217	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0
OTU_1972	1	0	0	1	0	2	1	2	1	1	4	0	1	2	2	1	2	1
OTU_2685	1	1	1	2	1	1	1	0	2	0	3	0	0	0	0	1	0	1
OTU_1353	4	3	0	1	0	2	3	4	3	0	0	4	4	5	2	2	0	5
OTU_1067	3	2	0	6	2	2	8	4	4	7	1	5	5	3	1	2	4	4
OTU_1833	1	3	1	3	0	1	0	1	2	4	2	3	2	3	2	4	1	2
OTU_161	4	23	1	1	0	1	5	3	13	295	21	7	18	9	13	61	2	5
OTU_1630	1	5	1	1	0	1	5	3	7	1	0	3	2	3	2	1	1	0
OTU_1654	4	2	2	5	3	7	6	2	0	1	0	1	0	0	1	4	2	2
OTU_2372	1	3	0	0	1	0	1	2	1	0	4	4	1	1	0	0	1	1
OTU_1718	1	3	2	1	0	1	4	9	0	5	1	3	2	0	2	1	1	3
OTU_2896	2	3	2	1	3	1	3	7	2	3	7	5	1	4	3	1	0	3
OTU_2855	1	4	0	0	4	0	2	1	1	0	0	0	0	0	1	0	0	2
OTU_1874	4	5	2	0	2	2	1	1	2	0	3	5	2	3	3	2	4	1
OTU_2912	2	0	0	0	2	3	5	0	0	1	1	2	1	0	0	1	1	0
OTU_2957	1	1	0	1	0	0	2	0	2	1	0	1	2	1	0	2	0	2
OTU_3226	2	1	1	0	0	2	4	1	2	0	0	2	2	0	2	9	2	1
OTU_829	4	0	0	1	0	0	7	10	3	10	5	3	3	8	6	6	2	3
OTU_1233	3	0	1	2	4	1	1	3	2	3	3	5	4	2	4	2	2	2
OTU_1763	1	1	0	1	0	0	4	4	7	7	2	2	4	8	9	3	8	3
OTU_814	5	8	2	4	2	6	8	4	4	3	4	3	2	2	6	3	3	4
OTU_1345	2	3	2	1	2	0	1	5	1	0	0	4	2	3	5	4	2	1
OTU_2321	2	1	3	3	1	3	2	0	3	3	2	0	1	10	1	0	0	2
OTU_2951	1	2	0	0	0	2	1	2	0	1	1	1	2	0	2	2	0	0
OTU_3122	2	0	0	2	2	1	2	1	0	0	2	1	1	2	1	0	0	0
OTU_2311	2	0	4	0	2	2	1	1	0	1	0	3	0	0	2	0	4	1
OTU_3261	2	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	2
OTU_835	5	7	2	7	3	3	5	5	2	2	4	1	6	4	3	4	2	3
OTU_3167	2	1	0	0	0	0	3	1	1	2	1	3	0	1	2	1	0	1
OTU_1855	4	1	1	1	2	0	1	3	0	3	0	4	2	1	0	0	0	3
OTU_2264	1	1	0	1	0	0	1	0	1	2	3	1	2	0	1	0	2	4
OTU_2563	3	0	1	2	2	1	2	0	7	0	4	2	2	3	0	0	3	1
OTU_1158	2	1	2	1	3	5	5	4	0	3	4	5	4	2	3	3	3	1
OTU_1310	1	1	1	3	2	2	2	3	1	7	2	3	2	3	4	1	2	2
OTU_469	5	9	14	4	10	7	8	10	12	6	9	6	2	6	7	10	7	7
OTU_2370	1	3	0	1	5	0	5	2	0	0	1	1	2	1	2	1	3	5
OTU_1062	4	5	1	2	2	0	4	4	3	1	1	2	2	2	2	2	4	6
OTU_1046	6	4	5	3	7	7	4	6	3	3	4	5	2	3	6	7	1	5
OTU_2789	3	1	2	1	3	1	0	1	1	1	0	0	1	2	3	2	2	1
OTU_1894	1	1	0	1	0	0	0	1	0	5	1	0	2	1	0	7	1	6
OTU_2026	3	4	4	1	2	0	13	3	3	4	3	5	6	2	4	3	2	2
OTU_1433	4	3	3	2	1	3	1	3	2	0	3	3	3	4	1	2	0	1
OTU_1625	3	3	0	0	1	8	2	3	1	2	3	4	0	0	1	1	0	1
OTU_2899	1	3	0	2	2	2	2	0	0	1	1	3	0	3	2	5	0	1
OTU_1033	2	4	0	2	2	3	3	4	5	3	6	4	2	3	2	1	3	2
OTU_1332	3	7	2	6	0	0	3	5	2	2	4	1	2	4	2	3	3	4
OTU_2351	2	1	1	1	0	4	3	0	4	2	5	0	0	0	2	1	2	1
OTU_2315	1	3	0	0	0	0	1	4	1	3	0	1	0	1	2	0	0	1
OTU_2766	3	1	0	1	0	1	9	2	1	3	2	0	2	1	1	1	2	1
OTU_2562	4	3	1	2	2	4	6	7	3	1	2	5	2	2	2	2	2	1
OTU_3141	1	0	0	1	0	0	1	2	0	1	1	0	1	1	2	1	1	1
OTU_1249	1	2	2	0	3	2	5	7	2	8	3	1	2	3	0	2	2	1
OTU_2950	3	3	1	0	0	0	7	2	6	0	1	2	3	0	0	1	0	2
OTU_1807	2	0	0	0	1	0	1	0	5	0	1	1	5	1	2	2	1	1
OTU_2641	2	0	10	0	0	2	2	1	0	0	1	0	2	0	0	0	0	0
OTU_612	1	0	1	22	0	29	3	2	3	1	0	5	3	1	8	14	3	2
OTU_2927	1	3	1	2	3	1	1	1	2	3	1	1	2	2	1	1	2	0
OTU_621	4	5	5	7	8	9	4	1	3	3	41	5	4	1	5	2	5	2
OTU_2319	1	0	2	0	0	1	1	0	0	1	7	0	5	0	1	1	2	2
OTU_2473	1	1	1	2	2	1	2	1	2	0	4	3	2	2	1	2	2	1
OTU_1758	2	0	0	0	0	0	0	5	0	12	25	1	0	0	0	0	0	0
OTU_2400	2	1	2	1	0	0	0	0	0	4	1	0	1	1	1	0	2	0
OTU_1658	3	2	2	1	0	2	4	1	2	2	4	2	4	0	2	2	0	4
OTU_2008	2	3	0	2	1	2	0	0	0	2	2	2	3	0	1	1	1	2
OTU_3322	1	0	0	1	0	0	1	1	0	4	0	8	0	0	0	0	0	0
OTU_1563	1	1	6	2	2	4	5	2	3	1	1	4	0	0	2	1	2	2
OTU_575	4	11	3	3	9	7	14	12	8	8	9	7	6	3	8	7	5	7
OTU_1557	5	1	0	1	4	8	7	4	6	0	1	3	2	2	5	2	5	4
OTU_900	1	2	5	0	25	3	0	8	1	0	10	0	2	0	2	0	0	4
OTU_1142	3	3	0	0	0	0	3	2	16	4	3	14	0	0	0	0	0	2
OTU_2425	3	7	0	0	0	0	1	7	0	3	0	0	0	0	0	1	0	0
OTU_2790	1	0	1	0	4	0	0	4	1	1	7	0	0	0	2	0	0	0
OTU_1277	2	3	2	1	1	1	5	5	6	5	4	10	2	6	3	4	3	2
OTU_1541	1	1	0	0	0	0	4	0	1	3	1	5	2	5	6	2	4	1
OTU_2830	1	1	0	0	0	0	5	1	2	3	0	2	0	1	0	6	0	1
OTU_1059	2	3	2	2	0	0	3	10	7	5	3	2	7	2	8	5	2	5
OTU_2491	1	2	2	2	1	2	1	0	1	5	4	0	2	2	1	4	2	1
OTU_3324	3	1	3	0	0	0	2	0	0	0	0	2	0	0	2	0	0	1
OTU_2711	1	2	2	1	0	1	1	3	2	2	0	0	1	0	2	1	0	2
OTU_2336	1	2	0	0	0	0	3	3	0	0	0	2	1	2	4	0	0	1
OTU_2353	1	0	2	0	9	0	1	0	1	0	1	3	1	1	1	0	1	1
OTU_1814	4	1	6	0	1	1	1	4	2	4	2	2	2	0	1	4	1	3
OTU_2087	1	0	0	0	1	0	4	4	3	1	0	1	2	0	4	1	1	0
OTU_431	3	11	12	16	2	14	13	14	9	8	11	6	5	5	4	5	3	7
OTU_2034	2	0	1	0	0	1	4	1	0	3	4	0	0	0	2	3	0	0
OTU_193	2	1	0	1	2	0	0	0	0	1	0	1	0	0	0	1	2	0
OTU_1468	1	0	2	1	2	0	5	4	0	3	3	4	3	2	3	3	2	2
OTU_648	2	3	13	8	1	1	8	9	4	7	4	5	2	1	11	13	2	11
OTU_3098	1	1	1	1	0	1	6	2	2	3	4	11	6	2	4	2	2	5
OTU_967	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2674	1	4	3	0	1	0	3	4	1	0	0	2	2	1	1	1	0	0
OTU_1637	1	2	1	0	3	4	2	0	1	0	4	1	2	0	0	2	2	1
OTU_2274	2	1	0	2	0	0	1	2	0	1	6	0	1	3	1	1	2	1
OTU_999	1	4	4	4	0	1	4	6	3	5	6	5	4	5	1	1	2	3
OTU_1398	2	1	0	1	1	0	5	9	3	6	1	4	8	1	2	2	2	0
